"pid","assessed_value"
7515,718739.776389827
7516,234626.470244852
7517,336841.023545777
7518,351457.448637249
7519,360152.853219002
7520,235168.158762052
7521,425540.240766489
7522,180554.580159191
7523,406207.691740416
7524,376259.496010642
7525,230177.674063485
7526,316536.983588494
7527,571226.454670732
7528,487606.004516822
7529,375253.265464633
7530,381292.884279855
7531,901266.223386122
7532,636277.348548673
7533,384216.832265961
7534,399017.550679705
7535,421482.076381156
7536,778505.237452811
7537,379534.456249964
7538,296381.119604181
7539,570765.143150238
7540,477476.732298228
7541,370239.254236196
7542,430838.545326013
7543,417118.051879753
7544,429400.949394906
7545,683904.045824707
7546,275766.800452422
7547,775453.038006586
7548,472995.402086655
7549,453400.059211773
7550,241488.444174342
7551,384620.603612154
7552,421868.111647759
7553,430691.115487011
7554,484701.267618959
7555,889896.060902901
7556,342932.53970009
7557,297515.779738821
7558,519082.720754588
7559,339935.76983528
7560,241374.045603083
7561,437137.449881161
7562,340839.582671017
7563,791588.706191873
7564,341202.359836859
7565,799221.065918229
7566,308654.106810903
7567,379754.652271451
7568,572398.896339745
7569,465959.653627448
7570,576541.267569981
7571,618253.306066693
7572,448758.493804683
7573,1023625.48214487
7574,474079.984598776
7575,451050.144387757
7576,774944.085385938
7577,765427.849790867
7578,598198.106270517
7579,297323.856426218
7580,839712.117023863
7581,372767.721214306
7582,265291.545006942
7583,497159.204074236
7584,871655.829823932
7585,1025384.62763856
7586,397018.749380603
7587,777453.647504441
7588,471681.154389121
7589,311130.076497102
7590,564998.697453034
7591,402878.810029274
7592,566242.680524452
7593,341645.252465747
7594,953622.915749939
7595,704180.424211229
7596,387995.790995271
7597,742637.928216881
7598,466589.42702574
7599,250893.74126133
7600,75432.2685103297
7601,226791.027041998
7602,494860.596053412
7603,383767.556944297
7604,622902.326176051
7605,233488.194977582
7606,563600.903370255
7607,407582.822297981
7608,313684.934812918
7609,480785.004832529
7610,482763.920673721
7611,720049.033116922
7612,477158.92454419
7613,431611.423509898
7614,238860.238801538
7615,489829.473179056
7616,396519.066466679
7617,374064.307340592
7618,604786.180687584
7619,426499.392185659
7620,351540.598686827
7621,771986.860810691
7622,533934.320503821
7623,394470.123255196
7624,737244.168902202
7625,628951.836539274
7626,287003.694699643
7627,633219.342156625
7628,632566.22241483
7629,860211.691025859
7630,798215.340271578
7631,702892.390868479
7632,398867.830187981
7633,583331.041691493
7634,435299.111145616
7635,675967.456595713
7636,323342.344368883
7637,576445.684579071
7638,308964.462762246
7639,181074.946702177
7640,606457.945719815
7641,666671.067927446
7642,443486.986745932
7643,187608.464960953
7644,456236.009035015
7645,89506.6133429717
7646,646245.52789213
7647,495474.745434319
7648,466267.437711604
7649,399127.051269009
7650,365961.494448773
7651,237964.699091433
7652,262686.082132275
7653,409440.997160836
7654,320822.93732983
7655,923652.098350895
7656,728724.557134928
7657,563645.192573135
7658,414714.659366473
7659,410311.706786227
7660,614143.458770492
7661,214181.018984795
7662,915223.803273609
7663,636831.694180903
7664,662874.486547758
7665,603469.41034199
7666,93385.1830155874
7667,848916.073872134
7668,799994.599325665
7669,692868.82195257
7670,669685.917723576
7671,733880.983470562
7672,227233.312748015
7673,616142.981059199
7674,756919.033702859
7675,486308.778216103
7676,535678.972430418
7677,390235.7545687
7678,269615.056451308
7679,425670.895507753
7680,867027.282428071
7681,603972.251779016
7682,836175.568800933
7683,390206.308842175
7684,933079.069275119
7685,500702.726239456
7686,419645.753257473
7687,544564.892061795
7688,555903.862202639
7689,508590.922608556
7690,374080.244096905
7691,376045.159610304
7692,191577.649799793
7693,376399.049991937
7694,328983.962349388
7695,920579.922554958
7696,434198.25090305
7697,581933.558124251
7698,825399.891804221
7699,521982.226001715
7700,671011.27471459
7701,599505.747424464
7702,469877.826082422
7703,492777.493779268
7704,207882.611867265
7705,266818.075652267
7706,244738.904039433
7707,347697.307689317
7708,460160.052036818
7709,466340.894856293
7710,720963.380460358
7711,597053.498804439
7712,418496.523391679
7713,781814.111428584
7714,365857.44186813
7715,297332.160095436
7716,457222.630552489
7717,733538.766605135
7718,444535.930900174
7719,511075.216590566
7720,465604.860608872
7721,640631.860129572
7722,536468.992674178
7723,251234.905874389
7724,704265.271523614
7725,606243.602882171
7726,894638.207694144
7727,566655.347020012
7728,342575.245425712
7729,494976.194804356
7730,697223.676340904
7731,319177.216842837
7732,432060.882314524
7733,912319.123237427
7734,725944.60908501
7735,917792.929730348
7736,662883.556436712
7737,500942.538243496
7738,804539.5964687
7739,804673.424546234
7740,386153.512572321
7741,538063.850312798
7742,599063.353884461
7743,851343.495306457
7744,710481.490003914
7745,460940.111576447
7746,687996.911034361
7747,432640.064352897
7748,647908.18543146
7749,1015028.42413065
7750,635332.839909468
7751,160627.128018086
7752,706613.751347538
7753,670109.190744939
7754,184421.496936647
7755,440307.144300001
7756,350392.012391433
7757,828306.202849651
7758,262386.804200962
7759,290151.682368249
7760,333851.177793107
7761,571975.051182253
7762,351533.183015917
7763,384876.251466578
7764,431499.743379731
7765,646191.827887818
7766,629638.378625122
7767,373942.221478115
7768,244835.36195589
7769,305236.177562578
7770,318586.726305827
7771,676376.604833034
7772,360670.447409502
7773,392968.595563294
7774,437244.03205205
7775,675892.932529686
7776,414594.435198949
7777,647434.20604519
7778,87308.7123842214
7779,407295.613173737
7780,867331.500139445
7781,501934.510311207
7782,311508.928286574
7783,757314.435292219
7784,933387.126603693
7785,381962.747708585
7786,200114.268018011
7787,379964.180791026
7788,620344.067427004
7789,385504.106410932
7790,369179.688967492
7791,685281.735194972
7792,385102.801361413
7793,467104.373753182
7794,541946.873688284
7795,388122.027677424
7796,669255.124099099
7797,952252.335051487
7798,487957.728205287
7799,308512.728513299
7800,347101.587615615
7801,785312.503852295
7802,886622.247519672
7803,784974.978657104
7804,589135.68123342
7805,292684.56217636
7806,191228.276600269
7807,584813.328533001
7808,803612.25806473
7809,542662.29988807
7810,659593.256299758
7811,491470.353688326
7812,663392.668148049
7813,841369.76840128
7814,305024.879280268
7815,448803.623412638
7816,300547.256617816
7817,285842.963952848
7818,397871.74440384
7819,439825.418130581
7820,634258.335738615
7821,771665.119431881
7822,416079.52223699
7823,625665.224730114
7824,714727.712360289
7825,489864.036041254
7826,795664.371181818
7827,236348.314508803
7828,459131.332779788
7829,1070496.91265711
7830,533428.61343665
7831,331250.705410377
7832,575587.941309903
7833,358654.546709736
7834,476791.636301716
7835,627854.416689172
7836,415203.470517211
7837,822606.058193229
7838,653319.57810649
7839,167386.611707091
7840,309339.859148318
7841,352241.842042339
7842,375899.640882778
7843,652956.148034031
7844,482218.599357386
7845,590461.010114726
7846,534485.090626215
7847,504291.211071006
7848,647761.830864861
7849,621988.114930089
7850,426597.861705678
7851,477682.439318332
7852,338640.683730559
7853,576247.243254589
7854,390064.581503114
7855,668614.510040595
7856,352677.298456584
7857,588634.339677402
7858,580079.033937352
7859,836772.670395344
7860,431509.592188502
7861,617432.772117406
7862,942013.708569519
7863,373241.95624716
7864,575756.192328945
7865,420191.860455436
7866,564419.829369512
7867,368647.348567607
7868,259193.164432917
7869,420345.539492091
7870,817308.85218145
7871,503565.186391224
7872,215298.533991877
7873,926576.48693329
7874,615309.842814455
7875,397385.205998072
7876,404993.372935739
7877,557955.982394523
7878,631090.215109708
7879,199965.770454285
7880,586373.224691735
7881,434426.372671868
7882,521590.761953823
7883,513063.128702832
7884,717038.489274641
7885,683454.261636632
7886,651911.77696906
7887,689213.826649242
7888,276126.505614666
7889,491738.896164894
7890,769223.900734599
7891,516487.436380415
7892,676705.842845402
7893,449589.388996689
7894,577365.073982984
7895,371475.218847849
7896,711374.116534783
7897,357441.372626619
7898,668870.871976096
7899,380930.060888204
7900,670858.307216746
7901,327593.950475994
7902,798674.890397728
7903,752500.168244268
7904,306391.14640006
7905,820771.150995486
7906,637178.365777391
7907,205479.42271395
7908,60564.8086362442
7909,903627.746371877
7910,232481.034323058
7911,611316.343565782
7912,311172.518459966
7913,332933.778780036
7914,310115.883635425
7915,351196.589766873
7916,504566.014389475
7917,677324.435592377
7918,678573.600383163
7919,330823.801457778
7920,449933.956663296
7921,451465.352487562
7922,858242.787462026
7923,615844.154498259
7924,528495.601163324
7925,534272.914486119
7926,525233.351203921
7927,772413.834519026
7928,726205.605689745
7929,521614.239157752
7930,352398.624725274
7931,591452.101004767
7932,231569.908083571
7933,272003.032053769
7934,374288.140561293
7935,487142.43579987
7936,476775.216397281
7937,561387.389104716
7938,719158.533985386
7939,423581.095199987
7940,422744.002013728
7941,769253.201777896
7942,615747.619470438
7943,673875.33607008
7944,222069.019574371
7945,471025.202149934
7946,457442.060039156
7947,272662.655659396
7948,622211.645732028
7949,351576.083710278
7950,453851.622093078
7951,317145.224207656
7952,855480.565172896
7953,441244.074725304
7954,309800.728680254
7955,651951.121838906
7956,324802.849722194
7957,384778.496021927
7958,641363.56599493
7959,348767.30395881
7960,326258.089444864
7961,383204.754691867
7962,585633.245541699
7963,380586.166126249
7964,461066.574892757
7965,362685.175596608
7966,467454.555301782
7967,231599.426656683
7968,343209.094819662
7969,819014.25260884
7970,620168.604835811
7971,687794.628306723
7972,814844.171425885
7973,418013.049224463
7974,345043.039218613
7975,292031.267712057
7976,456269.611266739
7977,444361.141010287
7978,638861.451107374
7979,306714.842834252
7980,460141.24840312
7981,818599.143116798
7982,536752.870499045
7983,560848.331155736
7984,639198.982549427
7985,394454.968469729
7986,697264.707917094
7987,464654.774583722
7988,162576.410798584
7989,768932.201320548
7990,609259.464730646
7991,704325.62147692
7992,639238.45030965
7993,540678.76134191
7994,64427.7105520527
7995,492308.561378903
7996,638323.376009973
7997,519971.913202964
7998,723195.368845205
7999,725983.775984025
8000,461732.360312922
8001,639903.152026091
8002,813742.386533563
8003,940171.98542619
8004,575628.590479246
8005,754845.460514311
8006,604952.935690625
8007,834121.085185227
8008,399359.760428647
8009,483474.720863333
8010,569705.253857877
8011,302570.617307367
8012,425845.462490275
8013,711709.692966308
8014,514710.842926194
8015,366784.686830368
8016,183214.201107174
8017,699183.969412495
8018,868239.542057435
8019,757191.921114182
8020,547798.568158309
8021,441649.125376792
8022,240805.336050895
8023,468923.021668472
8024,751645.828334561
8025,390278.503921238
8026,692101.235816873
8027,442413.650358738
8028,601445.125884824
8029,602309.602114333
8030,322332.674941362
8031,738143.828791418
8032,982365.586266684
8033,853080.269809918
8034,478368.13719656
8035,598751.268755092
8036,466410.619405144
8037,745881.292380724
8038,599644.593370657
8039,476008.96160059
8040,221788.49596596
8041,411574.282672137
8042,399126.051191103
8043,553185.805882831
8044,308007.617321524
8045,248659.718174276
8046,571498.517691634
8047,562064.898297067
8048,453670.46107814
8049,414193.603983415
8050,350128.761120984
8051,911067.950436088
8052,286112.929862265
8053,624959.669279017
8054,317229.327265176
8055,535088.450127881
8056,723653.235716656
8057,302204.604784876
8058,397412.624669196
8059,355049.292110297
8060,682893.061647324
8061,595740.224655821
8062,536817.759198744
8063,626674.58758421
8064,464055.911593859
8065,260954.616847245
8066,324522.999247854
8067,411877.177698458
8068,332103.35099498
8069,729766.057665058
8070,395995.904760594
8071,316833.118935538
8072,690978.163494631
8073,599203.549739417
8074,354657.295990928
8075,531334.140078411
8076,859782.948785976
8077,527752.959508341
8078,419593.910163707
8079,280553.459343483
8080,683322.00124823
8081,558798.729577813
8082,482899.833573785
8083,468969.195669792
8084,658977.073288903
8085,322256.583610848
8086,524007.700466412
8087,637966.568929432
8088,480281.958703806
8089,418625.340900585
8090,389754.531126663
8091,326648.248924515
8092,840709.894900941
8093,280693.660887496
8094,255830.569900703
8095,264013.519310822
8096,937890.712575479
8097,305503.903173004
8098,749664.826462569
8099,985380.290711198
8100,786242.01448353
8101,943188.958588597
8102,405712.862584974
8103,372105.354897706
8104,770093.247309656
8105,826023.028922022
8106,298955.196203424
8107,463347.972381044
8108,690526.951564778
8109,512612.965760324
8110,514649.155594046
8111,785536.546564157
8112,317254.591645836
8113,570503.057662365
8114,769778.562892331
8115,432707.097306899
8116,909578.032928026
8117,147561.747407218
8118,304502.07653095
8119,837890.263008543
8120,591539.507234884
8121,521129.49294943
8122,506943.266828161
8123,906169.506562841
8124,345681.671271271
8125,667253.865176201
8126,728781.818987596
8127,498151.496330951
8128,386744.754364312
8129,614593.355433448
8130,740755.603732271
8131,340337.870863845
8132,585133.873304576
8133,495266.677681018
8134,419408.943177943
8135,460727.213318521
8136,798449.862810384
8137,493146.596338636
8138,247519.572010804
8139,326726.064377908
8140,856488.523184324
8141,723202.313316077
8142,858907.647801534
8143,652990.132128563
8144,384911.031232973
8145,512781.18093345
8146,345614.867684513
8147,410398.663632551
8148,773305.670788036
8149,870585.046092512
8150,674438.387337637
8151,394205.49096454
8152,201017.437701609
8153,857366.847251898
8154,536535.943165728
8155,709681.114343569
8156,641933.119152238
8157,116706.005157102
8158,438096.862654554
8159,459241.522259822
8160,856695.384277035
8161,580668.678934018
8162,587286.458958104
8163,341041.287577211
8164,520423.954628884
8165,479809.648026346
8166,500119.707095742
8167,381750.793501735
8168,372313.942266035
8169,442132.966952599
8170,319681.4476383
8171,445694.631580765
8172,317484.546964634
8173,970411.958034694
8174,407922.115573429
8175,633629.926339461
8176,240405.785776383
8177,580446.931202931
8178,619884.428774256
8180,703169.143389684
8181,310448.220132856
8182,207659.30646508
8183,102815.991590546
8184,490304.044993064
8185,581999.531357069
8186,354098.540164103
8187,396071.271294493
8188,583361.547760417
8189,667873.408710626
8190,341570.861130632
8191,128933.057238008
8192,697360.906971956
8193,297785.844985802
8194,539259.898997985
8195,227608.350402946
8196,725192.621832703
8197,643347.737823332
8198,316362.298597898
8199,477153.91500372
8200,271977.440751575
8201,549306.558677325
8202,14012.8731526934
8203,549141.019294993
8204,476137.465025425
8205,420756.337358475
8206,416712.162717551
8207,417351.573091729
8208,351471.582282039
8209,542866.664441248
8210,415585.378138473
8211,505524.04945695
8212,292906.279095286
8213,375481.514258019
8214,543162.50672145
8215,499383.054038156
8216,322916.085170132
8217,416939.514854507
8218,808282.28722035
8219,344800.782645153
8220,218342.546086687
8221,604944.855343502
8222,677245.287212446
8223,818439.182112781
8224,384793.376157776
8225,359126.344624241
8226,591855.132106623
8227,632067.382610253
8228,304456.020305581
8229,965508.269041595
8230,310316.87729263
8231,881072.275964675
8232,503365.252118618
8233,390030.378394775
8234,330891.195881009
8235,113099.558688969
8236,688455.217686186
8237,307177.418908933
8238,537009.912467854
8239,379259.333881114
8240,126488.96873927
8241,518576.798169796
8242,411871.571488852
8243,383739.060619935
8244,713755.796710575
8245,560142.967768204
8246,300088.833438236
8247,337752.400869244
8248,238050.610883347
8249,423756.83014527
8250,544587.40754613
8251,609402.440390746
8252,341946.225553258
8253,295161.479624862
8254,480961.652363712
8255,456543.53014445
8256,450013.049734295
8257,464951.677423957
8258,521500.269788575
8259,206455.269219027
8260,387534.734492972
8261,610521.732332938
8262,447084.298846377
8263,411189.889024441
8264,682312.815921294
8265,526750.556930132
8266,451005.022710119
8267,376575.207708449
8268,617859.296780886
8269,316192.976062005
8270,649895.661246849
8271,207044.783312064
8272,371008.614658228
8273,747947.067584441
8274,363722.832748659
8275,35438.4910338119
8276,691498.787688743
8277,313045.096825207
8278,113005.633329439
8279,814771.484533323
8280,166097.609668139
8281,415906.820965384
8282,373215.878974557
8283,585029.761861714
8284,357353.716700638
8285,409720.117635466
8286,516615.115629618
8287,730140.911610875
8288,272572.634371495
8289,373090.466415307
8290,691584.736475716
8291,447823.407616186
8292,434227.192567651
8293,378069.518361802
8294,287378.776591641
8295,421760.036085058
8296,473456.499747534
8297,646864.771424182
8298,580465.915165004
8299,791382.709033497
8300,347593.029710788
8301,731566.66792794
8302,554035.85678417
8303,254645.269863422
8304,355060.619011253
8305,603445.17336787
8306,327501.254787691
8307,590720.919995007
8308,704564.237935021
8309,756437.121248082
8310,1015392.2656549
8311,552903.594199322
8312,471927.934042746
8313,535435.670783938
8314,245020.411793529
8315,245965.117323593
8316,566937.557172486
8317,404047.044086701
8318,526532.178308083
8319,539040.142873471
8320,408075.225285433
8321,495785.642906528
8322,299530.205280727
8323,635632.930807128
8324,457084.142944025
8325,541844.635263274
8326,357543.727514896
8327,375775.030268839
8328,373766.38367136
8329,465184.422538179
8330,369519.259836402
8331,548287.014028901
8332,434136.974466359
8333,498038.993001466
8334,532305.048434447
8335,504990.879594647
8336,450895.792368843
8337,678663.054996928
8338,715992.973288076
8339,351308.963771969
8340,638622.563479864
8341,608871.975808747
8342,396966.774224604
8343,261319.208553209
8344,299400.168979607
8345,294567.312810466
8346,718137.611476109
8347,359655.043057804
8348,214261.127570971
8349,463576.634272827
8350,599561.449668732
8351,409668.61650585
8352,424612.542400612
8353,345975.255999412
8354,400868.33186422
8355,579509.144520817
8356,368454.658075785
8357,306927.008795437
8358,538027.789300435
8359,274698.114082155
8360,339832.239160337
8361,691711.930781359
8362,152070.271132649
8363,596445.482921523
8364,466746.377269661
8365,601436.824407979
8366,678510.423444
8367,548592.625774473
8368,666205.592222841
8369,399100.632841672
8370,274819.633340639
8371,342645.450254373
8372,501184.763237101
8373,253518.818067971
8374,537887.046930042
8375,265472.426254528
8376,568805.546419361
8377,293465.82621312
8378,664340.208424481
8379,247060.853753262
8380,399196.76750212
8381,296981.692779461
8382,385743.72635507
8383,513487.986179536
8384,826732.033737243
8385,426647.833438127
8386,633063.213820274
8387,690999.890338121
8388,353046.577120241
8389,327604.505791553
8390,541319.953269208
8391,352135.432211845
8392,842617.133856277
8393,555913.380073958
8394,655401.749429638
8395,548401.647577759
8396,725381.393815264
8397,728857.950585638
8398,78751.8945949841
8399,348192.440329987
8400,419745.872981281
8401,349490.760865136
8402,437094.848701654
8403,771939.655634498
8404,432484.073494041
8405,383823.613228454
8406,91795.6825470157
8407,459368.43088208
8408,430289.038662228
8409,555316.995146036
8410,739516.521680448
8411,456538.380754613
8412,644453.259690087
8413,370583.989583552
8414,648346.175436738
8415,720756.658368203
8416,1046044.01387288
8417,301624.335270232
8418,487577.041496858
8419,442836.67075828
8420,359308.643785642
8421,577402.471529329
8422,452503.784466515
8423,518490.265972871
8424,268784.41717691
8425,361932.454276501
8426,818473.359948121
8427,432992.321295574
8428,349126.009405253
8429,291245.07976007
8430,837383.481809663
8431,812620.657582143
8432,782145.89194841
8433,951413.441778667
8434,329346.778176621
8435,213972.701329339
8436,519642.489621983
8437,602652.979400143
8438,394883.682133995
8439,206733.528723393
8440,691238.370424246
8441,349206.849487395
8442,871956.480284421
8443,403106.723482214
8444,375640.870613832
8445,218952.938953531
8446,885513.836524604
8447,422894.317970989
8448,583698.0694746
8449,399323.177353944
8450,675227.08745551
8451,310668.527695856
8452,402364.660195814
8453,249311.666182107
8454,417399.946794266
8455,181835.969088564
8456,390261.335274801
8457,876257.838558331
8458,887475.579027542
8459,464650.26203969
8460,247894.56470176
8461,501143.171812972
8462,430404.032940633
8463,881184.469967832
8464,603898.288810453
8465,412527.838414755
8466,517424.7863546
8467,838558.908789044
8468,544971.292524733
8469,620261.390173446
8470,352655.348718182
8471,483099.2143981
8472,671062.999994876
8473,61342.6568169212
8474,551125.053348595
8475,438561.963847211
8476,331934.925472227
8477,228617.896196569
8478,343647.320521403
8479,363913.869024872
8480,487689.871780624
8481,649593.830466941
8482,437140.056888919
8483,591084.638411283
8484,293723.215312136
8485,631155.811965627
8486,350567.096652313
8487,808610.538976306
8488,1050757.53990432
8489,446952.778006312
8490,585494.869655711
8491,607401.2807977
8492,698755.298742182
8493,871553.975238802
8494,303173.804982026
8495,218960.558540682
8496,354482.434165668
8497,794892.124649056
8498,719335.905121311
8499,326521.978763176
8500,328809.295998855
8501,509279.46586501
8502,562982.113976946
8503,248344.649186246
8504,473494.057978412
8505,380129.012282687
8506,570369.925490148
8507,508167.026231177
8508,604687.34622103
8509,394861.361627637
8510,695376.087738887
8511,329608.906215817
8512,339626.111206072
8513,882975.975737219
8514,514771.133548433
8515,297380.151791294
8516,812696.787283735
8517,315613.658913788
8518,491044.002636896
8519,251368.165803545
8520,648954.897051159
8521,611855.976598137
8522,1034026.2942499
8523,389687.209939098
8524,646634.440618871
8525,288361.24157796
8526,276771.239475358
8527,526320.921825857
8528,835924.603814891
8529,697537.728203082
8530,299471.804482915
8531,808483.154480599
8532,690058.714263703
8533,377317.939556783
8534,726704.066475409
8535,412983.37334384
8536,591160.796170141
8537,516844.071322342
8538,410858.43267066
8539,371278.52392145
8540,314977.759830846
8541,903444.493374921
8542,508911.527336994
8543,646117.879480115
8544,705050.069694018
8545,502692.38170661
8546,342509.603181949
8547,399124.279007801
8548,522103.247120621
8549,357079.689689908
8550,835598.822982117
8551,825359.653684629
8552,275128.370984786
8553,777428.819878639
8554,420805.242718132
8555,466576.878139201
8556,217659.00417088
8557,627025.853053997
8558,776752.089865229
8559,444370.588124275
8560,448633.87892167
8561,779662.448267228
8562,401087.080453762
8563,763597.090516133
8564,721916.255092624
8565,763575.149908675
8566,531569.708379852
8567,555917.476783993
8568,322923.174752793
8569,593648.361661254
8570,565659.444150934
8571,317057.149603772
8572,303012.189493459
8573,424243.841806962
8574,392773.293349976
8575,374006.312960397
8576,510423.978688323
8577,895265.148739014
8578,201302.605012232
8579,484062.658646883
8580,665243.109549161
8581,294639.096284787
8582,444126.853626248
8583,240582.01142035
8584,250492.621234606
8585,254141.094357592
8586,430833.17412532
8587,842746.825625844
8588,614013.484481263
8589,454209.81568327
8590,664515.313036567
8591,467974.74972927
8592,200242.497366947
8593,365837.236336481
8594,269006.376489473
8595,541150.754607906
8596,338583.401714513
8597,449530.010375541
8598,462960.414349365
8599,431236.430066881
8600,832752.881432874
8601,1181911.74839179
8602,820760.559185783
8603,284978.22860999
8604,654551.334465712
8605,482902.208084151
8606,950098.02125721
8607,419598.363813308
8608,748020.410710346
8609,1277330.48239507
8610,443712.596772775
8611,255790.669337031
8612,269146.794653934
8613,764133.011534924
8614,554964.712378478
8615,432650.062295285
8616,468175.716622251
8617,487727.967101777
8618,343231.550208299
8619,898697.356044587
8620,628832.838919653
8621,416368.47237247
8622,657486.282475452
8623,370902.328391015
8624,231916.764223804
8625,487584.11323282
8626,462864.528209881
8627,384486.722039364
8628,774969.302656137
8629,650347.626397712
8630,371963.5188681
8631,399499.929150705
8632,320657.813014098
8633,602542.439112599
8634,305218.881109778
8635,885050.04471979
8636,789183.305881347
8637,438964.53319272
8638,158897.610307995
8639,632302.609675246
8640,395456.673850177
8641,332078.651830469
8642,500447.219889708
8643,464621.335352322
8644,366218.836346326
8645,521858.229764499
8646,508532.016592641
8647,636048.655408399
8648,267862.366051821
8649,270803.136157808
8650,494321.310469458
8651,393053.384720537
8652,845358.244916543
8653,1074514.01316566
8654,766939.576457567
8655,758562.913289265
8656,252897.943315171
8657,794496.106970475
8658,246333.601366801
8659,249132.80172151
8660,554092.587539814
8661,409255.824208966
8662,597667.634809142
8663,447975.44855585
8664,619099.260976585
8665,340315.562273487
8666,768213.82066407
8667,1110553.91662427
8668,548622.599900896
8669,484160.247938516
8670,724922.049438036
8671,494463.419951105
8672,650065.609443173
8673,320619.235057451
8674,309005.884284477
8675,671955.32467256
8676,542111.909068461
8677,682218.680910231
8678,809125.657436806
8679,290354.556343788
8680,282405.915908333
8681,613467.554697881
8682,693842.881909901
8683,777073.252592562
8684,491540.332204713
8685,455984.034161352
8686,677985.701023303
8687,74132.0942439734
8688,330511.321242113
8689,441107.508180429
8690,515978.517073881
8691,346675.398961318
8692,361186.959531792
8693,224085.092210678
8694,460132.618556893
8695,757639.256612509
8696,542850.715130245
8697,397519.583131138
8698,287049.593996817
8699,533786.735911305
8700,223497.656632614
8701,207062.361254408
8702,345249.632342643
8703,543024.827891977
8704,561114.942876985
8705,259358.902068918
8706,409775.322578389
8707,220722.474347469
8708,308402.128544327
8709,235341.653882658
8710,1197195.57650037
8711,760643.239229877
8712,330036.662164444
8713,590231.509693717
8714,845448.12449389
8715,626733.876444727
8716,634466.0169556
8717,653037.679268853
8718,599657.227481569
8719,747738.585331736
8720,554026.295855376
8721,439357.503883178
8722,881716.497360576
8723,242902.654199441
8724,411881.232271129
8725,351008.583847819
8726,459867.015053724
8727,568488.329362129
8728,455311.220526869
8729,358040.578475184
8730,828073.217623328
8731,328486.775296682
8732,487601.76924871
8733,321823.80819732
8734,445314.859268257
8735,388957.381253246
8736,242180.592220473
8737,500104.760882729
8738,704434.633365952
8739,518155.451677489
8740,459310.564929611
8741,478195.342787617
8742,636116.426545696
8743,394639.313168885
8744,714856.733886818
8745,187889.199783559
8746,976808.077168848
8747,444230.975205792
8748,557024.077088252
8749,817622.440648312
8750,366023.244530549
8751,382144.357972125
8752,875267.580272542
8753,315803.928126678
8754,806305.538290426
8755,369642.905348944
8756,570503.61269483
8757,553385.855841078
8758,259509.851740426
8759,426229.562987612
8760,936756.810399162
8761,270676.899658394
8762,447496.665367202
8763,561991.96822062
8764,731256.68606575
8765,441953.212131043
8766,802414.331600302
8767,371136.241645909
8768,402603.057322562
8769,834535.623783745
8770,786266.104654512
8771,380061.952187396
8772,557295.569969972
8773,1068758.79829887
8774,432901.110004943
8775,369205.206148085
8776,321477.779246049
8777,322796.846444134
8778,302184.527918843
8779,356411.562845321
8780,557503.937852032
8781,420815.531606242
8782,280394.655060333
8783,655319.621732885
8784,493474.717100812
8785,452984.854393093
8786,418894.8222181
8787,470463.307077896
8788,379107.182597632
8789,805025.421369301
8790,222477.400616387
8791,556041.506922545
8792,243701.635197446
8793,935700.33016505
8794,254053.130745427
8795,282940.843471146
8796,345504.822641229
8797,303308.492250847
8798,305597.465897733
8799,300374.122710879
8800,210637.03467877
8801,305040.006545988
8802,203690.08247348
8803,334726.834370779
8804,300459.316282489
8805,453531.308008962
8806,844571.98910437
8807,389504.352574308
8808,708733.205576034
8809,793829.143324801
8810,438862.281871618
8811,374548.039348702
8812,218710.681976107
8813,509444.734171158
8814,432934.481730828
8815,454085.114435681
8816,792774.62809508
8817,193625.961824718
8818,723290.9848037
8819,709465.121410462
8820,317137.98075128
8821,504291.533663876
8822,783003.902029766
8823,532735.047817061
8824,659418.878018801
8825,325028.837262844
8826,637738.821784321
8827,460378.066413324
8828,239045.94575086
8829,320052.853951021
8830,828158.63439334
8831,244577.685217273
8832,364305.36327259
8833,230036.175902715
8834,351244.353592964
8835,623424.489442848
8836,247959.62600846
8837,743221.34655996
8838,575281.323544062
8839,638928.104866672
8840,469123.308241843
8841,254859.866678048
8842,100792.270451053
8843,64393.7768909827
8844,317468.116869516
8845,748424.678806705
8846,623035.148241359
8847,318466.233242423
8848,802395.549479288
8849,805173.119323658
8850,547464.864580605
8851,446269.770431224
8852,723150.80330639
8853,387232.704170747
8854,452189.285009339
8855,698016.227309358
8856,398031.169969023
8857,16253.0224652885
8858,487152.488365921
8859,527822.428086103
8860,417769.210848641
8861,340598.914733112
8862,596009.929910848
8863,280854.064529834
8864,210964.331518444
8865,526125.771082283
8866,593911.933268524
8867,764522.174207504
8868,428709.766717858
8869,465506.550472005
8870,436031.688324002
8871,348081.80881156
8872,681833.027971477
8873,580187.727397896
8874,526839.862915108
8875,842196.412583611
8876,294849.699401924
8877,700870.829151159
8878,456055.016586531
8879,388356.04488394
8880,909157.424167357
8881,330102.227469243
8882,373045.902451607
8883,640157.022604454
8884,727192.37357401
8885,372498.285664908
8886,731121.243325917
8887,640913.800731022
8888,306366.601035109
8889,558241.854208249
8890,705024.309632194
8891,628755.441875438
8892,567366.685791218
8893,787493.17788061
8894,731531.114187685
8895,645320.790206359
8896,254361.290280521
8897,450699.172020547
8898,363832.694979673
8899,424312.206597158
8900,609620.301740775
8901,78546.921112236
8902,392010.708495059
8903,269388.971647426
8904,827081.887941051
8905,938249.869531679
8906,791765.930260519
8907,213688.686514439
8908,520496.745245465
8909,737780.904401449
8910,493778.971401366
8911,259575.188363275
